Open Date,Close Date,Symbol,Action,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
11/25/2025 20:44,11/25/2025 22:25,GBPUSD,Buy,1.32144,1.31841,0.0000,0.0000,-30.3,-54.54,-1.10,"{71288819}                     ",00:01:41:58,0.0,0s,30.3,30.30,0.0,0.0,-30.3,-54.54,0.0,0.0,-30.30,-54.54
11/25/2025 11:39,11/25/2025 12:51,USDJPY,Sell,156.20400,156.40400,0.0000,0.0000,-20.0,-23.02,-0.46,"{71289816}                     ",00:01:11:57,8.5,6m,24.4,4.55,4.4,5.06,-20.0,-23.0,18.0,0.0,-24.40,-28.06
11/24/2025 22:37,11/24/2025 22:39,GOLD#,Buy,4132.96000,4130.74000,0.0000,0.0000,-222.0,-39.96,-0.80,"{71286702}                 [sl]",00:00:02:08,,,,,,,,,,,,
11/24/2025 20:37,11/24/2025 20:51,GOLD#,Buy,4102.12000,4116.03000,0.0000,0.0000,1391.0,250.38,5.26,"{71282678}                     ",00:00:14:05,100.0,14m,404.0,0.00,1429.0,257.21999999999997,0.0,0.0,100.0,97.3,-38.00,-6.84
11/21/2025 08:28,11/21/2025 10:03,GOLD#,Sell,4036.86000,4022.69000,0.0000,0.0000,1417.0,255.06,5.66,"{71228456}                 [tp]",00:01:35:43,85.3,1h 21m,1348.0,0.20,1447.0,260.46,-285.0,-51.3,83.5,98.3,-30.00,-5.40
11/19/2025 17:39,11/20/2025 16:31,GBPUSD,Sell,1.30844,1.31148,0.0000,0.0000,-30.4,-54.72,-1.20,"{71144221}                 [sl]",00:22:52:10,95.7,21h 53m,79.8,0.77,45.2,81.36000000000001,-34.6,-62.28,56.6,5.3,-75.60,-136.08
11/20/2025 12:16,11/20/2025 15:30,GBPUSD,Buy,1.30831,1.30507,0.0000,0.0000,-32.4,-58.32,-1.26,"{71181424}                 [sl]",00:03:13:41,0.0,0s,32.4,32.47,0.0,0.0,-32.4,-58.32,0.0,0.0,-32.40,-58.32
11/20/2025 04:17,11/20/2025 04:30,GOLD#,Sell,4054.07000,4057.72000,0.0000,0.0000,-365.0,-65.70,-1.40,"{71185716}                 [sl]",00:00:13:41,,,,,,,,,,,,
11/19/2025 07:16,11/19/2025 07:34,GOLD#,Buy,4082.26000,4097.20000,0.0000,0.0000,1494.0,268.92,6.09,"{71144809}                 [tp]",00:00:18:00,,,,,,,,,,,,
11/18/2025 06:16,11/18/2025 11:18,USDJPY,Sell,155.05000,155.25100,0.0000,0.0000,-20.1,-23.30,-0.53,"{71108575}                 [sl]",00:05:01:44,45.0,2h 15m,31.7,1.73,11.6,13.456,-20.1,-23.316,36.6,0.0,-31.70,-36.77
11/17/2025 16:59,11/18/2025 06:26,USDJPY,Buy,155.02600,154.83100,0.0000,0.0000,-19.5,-22.67,-0.51,"{71070569}                 [sl]",00:13:26:44,96.3,12h 56m,47.6,0.69,28.1,32.596,-19.5,-22.619999999999997,59.0,0.0,-47.60,-55.22
11/18/2025 06:17,11/18/2025 06:17,GOLD#,Sell,4006.79000,4009.38000,0.0000,0.0000,-259.0,-46.62,-1.03,"{71113004}                 [sl]",00:00:00:19,,,,,,,,,,,,
11/17/2025 21:35,11/17/2025 21:35,GOLD#,Sell,4031.95000,4034.13000,0.0000,0.0000,-218.0,-39.24,-0.86,"{71104696}                 [sl]",00:00:00:01,,,,,,,,,,,,
11/14/2025 14:38,11/14/2025 16:54,USDJPY,Sell,154.13300,154.33400,0.0000,0.0000,-20.1,-23.44,-0.51,"{71018771}                 [sl]",00:02:15:23,66.7,1h 30m,57.9,0.58,36.7,42.939,-21.2,-24.804,63.4,1.9,-56.80,-66.46
11/14/2025 15:20,11/14/2025 15:47,USDJPY,Sell,153.66800,153.87800,0.0000,0.0000,-21.0,-24.56,-0.53,"{71020437}                 [sl]",00:00:27:07,,,,,,,,,,,,
11/14/2025 15:11,11/14/2025 15:19,GOLD#,Sell,4097.15000,4081.33000,0.0000,0.0000,1582.0,284.76,6.61,"{71046660}                 [tp]",00:00:07:24,,,,,,,,,,,,
11/14/2025 13:17,11/14/2025 13:19,GOLD#,Sell,4143.38000,4147.65000,0.0000,0.0000,-427.0,-76.86,-1.75,"{71038666}                 [sl]",00:00:02:02,,,,,,,,,,,,
11/13/2025 17:33,11/14/2025 01:02,GBPUSD,Buy,1.31895,1.31593,0.0000,0.0000,-30.2,-54.36,-1.22,"{70976335}                 [sl]",00:07:28:30,63.4,4h 44m,67.7,1.91,23.3,41.940000000000005,-44.4,-79.92,34.4,21.0,-53.50,-96.30
11/12/2025 06:21,11/13/2025 17:38,USDJPY,Buy,154.48200,154.27800,0.0000,0.0000,-20.4,-21.16,-0.47,"{70942266}                 [sl]",01:11:16:08,95.1,1d 9h ,78.1,0.50,52.1,54.184000000000005,-26.0,-27.04,66.7,7.2,-72.50,-75.40
11/13/2025 05:56,11/13/2025 06:02,GOLD#,Buy,4212.54000,4209.62000,0.0000,0.0000,-292.0,-52.56,-1.16,"{70977936}                 [sl]",00:00:05:59,,,,,,,,,,,,
11/12/2025 17:13,11/12/2025 17:33,GOLD#,Buy,4161.42000,4176.47000,0.0000,0.0000,1505.0,240.80,5.64,"{70965678}                 [tp]",00:00:20:08,,,,,,,,,,,,
11/12/2025 17:10,11/12/2025 17:16,GOLD#,Buy,4148.94000,4163.96000,0.0000,0.0000,1502.0,240.32,5.96,"{70942273}                 [tp]",00:00:05:42,,,,,,,,,,,,
11/11/2025 03:27,11/11/2025 04:02,USDJPY,Buy,154.47000,154.26600,0.0000,0.0000,-20.4,-21.16,-0.52,"{70913097}                 [sl]",00:00:34:23,,,,,,,,,,,,
11/11/2025 03:31,11/11/2025 03:44,GOLD#,Buy,4138.75000,4136.36000,0.0000,0.0000,-239.0,-38.24,-0.93,"{70913898}                 [sl]",00:00:13:29,,,,,,,,,,,,
11/11/2025 02:26,11/11/2025 03:29,GOLD#,Buy,4122.83000,4137.73000,0.0000,0.0000,1490.0,238.40,6.19,"{70913099}                 [tp]",00:01:03:30,100.0,1h 3m,0.0,0.00,1490.0,238.4,0.0,0.0,100.0,100.0,0.00,0.00
11/10/2025 03:23,11/10/2025 03:25,GOLD#,Buy,4046.45000,4044.18000,0.0000,0.0000,-227.0,-36.32,-0.93,"{70885257}                 [sl]",00:00:01:29,,,,,,,,,,,,
11/10/2025 03:16,11/10/2025 03:23,GOLD#,Buy,4031.08000,4045.32000,0.0000,0.0000,1424.0,227.84,6.22,"{70883737}                 [tp]",00:00:07:07,,,,,,,,,,,,
11/10/2025 03:11,11/10/2025 03:13,GOLD#,Buy,4028.97000,4025.60000,0.0000,0.0000,-337.0,-53.92,-1.45,"{70883664}                     ",00:00:01:59,,,,,,,,,,,,
11/07/2025 18:35,11/07/2025 18:46,GOLD#,Buy,4020.28000,4017.36000,0.0000,0.0000,-292.0,-46.72,-1.24,"{70857539}                 [sl]",00:00:10:43,,,,,,,,,,,,
11/06/2025 20:31,11/07/2025 10:29,GBPUSD,Buy,1.31386,1.31085,0.0000,0.0000,-30.1,-48.16,-1.26,"{70815613}                 [sl]",00:13:57:17,7.5,1h 2m,31.2,27.40,1.1,1.7600000000000002,-30.1,-48.160000000000004,3.5,0.0,-31.20,-49.92
11/06/2025 19:07,11/06/2025 21:58,USDJPY,Sell,152.96200,153.16300,0.0000,0.0000,-20.1,-21.00,-0.55,"{70825353}                 [sl]",00:02:50:42,0.0,0s,20.1,20.12,0.0,0.0,-20.1,-20.904000000000003,0.0,0.0,-20.10,-20.90
11/06/2025 05:38,11/06/2025 05:41,GOLD#,Buy,3990.30000,3988.21000,0.0000,0.0000,-209.0,-33.44,-0.87,"{70819173}                 [sl]",00:00:03:24,,,,,,,,,,,,
11/04/2025 16:29,11/04/2025 16:32,GOLD#,Sell,3958.00000,3947.42000,0.0000,0.0000,1058.0,158.70,4.28,"{70758597}                 [tp]",00:00:03:09,,,,,,,,,,,,
10/31/2025 08:53,11/04/2025 16:23,GBPUSD,Sell,1.31405,1.30487,0.0000,0.0000,91.8,137.70,3.86,"{70678163}                 [tp]",04:07:30:34,42.6,1d 20h ,46.7,0.13,98.2,147.3,-12.6,-18.9,88.6,94.2,-6.40,-9.60
11/04/2025 03:25,11/04/2025 04:34,USDJPY,Buy,154.42900,154.22500,0.0000,0.0000,-20.4,-19.84,-0.55,"{70749014}                 [sl]",00:01:09:06,,,,,,,,,,,,
10/30/2025 08:40,11/04/2025 03:28,USDJPY,Buy,153.26800,154.45700,0.0000,0.0000,118.9,115.47,3.33,"{70637579}                 [tp]",04:18:47:40,100.0,4d 18h ,60.7,0.01,119.5,115.91499999999999,0.0,0.0,100.0,99.5,-0.60,-0.58
10/30/2025 08:40,11/04/2025 03:27,USDJPY,Buy,153.24400,154.44000,0.0000,0.0000,119.6,116.16,3.46,"{70637577}                 [tp]",04:18:46:11,100.0,4d 18h ,60.7,0.01,121.9,118.24300000000001,0.0,0.0,100.0,98.1,-2.30,-2.23
11/04/2025 02:40,11/04/2025 02:40,GOLD#,Sell,3982.21000,3984.40000,0.0000,0.0000,-219.0,-32.85,-0.97,"{70749144}                 [sl]",00:00:00:45,,,,,,,,,,,,
11/03/2025 02:14,11/03/2025 02:14,GOLD#,Sell,3971.85000,3974.86000,0.0000,0.0000,-301.0,-45.15,-1.31,"{70716094}                 [sl]",00:00:00:12,,,,,,,,,,,,
10/31/2025 00:50,10/31/2025 00:55,GOLD#,Buy,4030.09000,4045.12000,0.0000,0.0000,1503.0,225.45,7.03,"{70676541}                 [tp]",00:00:05:10,,,,,,,,,,,,
10/30/2025 14:48,10/30/2025 16:09,GBPUSD,Sell,1.31404,1.31714,0.0000,0.0000,-31.0,-46.50,-1.43,"{70636880}                 [sl]",00:01:20:26,,,,,,,,,,,,
10/30/2025 05:32,10/30/2025 06:08,USDJPY,Buy,153.05000,152.85100,0.0000,0.0000,-19.9,-19.53,-0.60,"{70637575}                 [sl]",00:00:36:50,,,,,,,,,,,,
10/30/2025 05:01,10/30/2025 05:02,GOLD#,Sell,3916.17000,3918.29000,0.0000,0.0000,-212.0,-31.80,-0.96,"{70642643}                 [sl]",00:00:00:31,,,,,,,,,,,,
10/29/2025 20:42,10/29/2025 20:52,GBPUSD,Sell,1.31405,1.31707,0.0000,0.0000,-30.2,-45.30,-1.35,"{70598903}                 [sl]",00:00:10:21,,,,,,,,,,,,
10/28/2025 14:55,10/29/2025 14:53,GBPUSD,Sell,1.32877,1.31977,0.0000,0.0000,90.0,135.00,4.20,"{70558635}                 [tp]",00:23:58:41,98.0,23h 29m,32.9,0.02,90.0,135.0,-1.9,-2.8499999999999996,97.9,100.0,0.00,0.00
10/28/2025 05:54,10/29/2025 07:29,USDJPY,Sell,152.23500,152.45600,0.0000,0.0000,-22.1,-21.74,-0.67,"{70559535}                 [sl]",01:01:34:40,94.2,1d ,82.2,0.37,60.1,58.898,-22.1,-21.658,73.1,0.0,-82.20,-80.56
10/28/2025 15:45,10/28/2025 16:54,GBPUSD,Sell,1.32469,1.32790,0.0000,0.0000,-32.1,-48.15,-1.47,"{70558636}                 [sl]",00:01:08:32,,,,,,,,,,,,
10/28/2025 08:54,10/28/2025 08:54,GOLD#,Sell,3940.72000,3942.98000,0.0000,0.0000,-226.0,-33.90,-1.02,"{70570267}                 [sl]",00:00:00:34,,,,,,,,,,,,
10/28/2025 08:41,10/28/2025 08:43,GOLD#,Sell,3944.70000,3946.77000,0.0000,0.0000,-207.0,-31.05,-0.93,"{70569928}                 [sl]",00:00:01:37,,,,,,,,,,,,
10/28/2025 06:26,10/28/2025 06:30,GOLD#,Sell,3970.97000,3973.40000,0.0000,0.0000,-243.0,-36.45,-1.08,"{70560034}                 [sl]",00:00:04:05,,,,,,,,,,,,
10/27/2025 16:08,10/27/2025 16:09,GOLD#,Sell,4003.78000,4006.65000,0.0000,0.0000,-287.0,-43.05,-1.25,"{70546472}                 [sl]",00:00:01:34,,,,,,,,,,,,
10/27/2025 10:53,10/27/2025 10:53,GOLD#,Sell,4038.96000,4046.51000,0.0000,0.0000,-755.0,-113.25,-3.20,"{70534283}                 [sl]",00:00:00:12,,,,,,,,,,,,
10/27/2025 07:17,10/27/2025 08:06,USDJPY,Buy,153.26300,153.05800,0.0000,0.0000,-20.5,-20.09,-0.56,"{70522815}                 [sl]",00:00:49:00,,,,,,,,,,,,
10/23/2025 09:56,10/23/2025 10:22,USDJPY,Buy,152.60200,152.39700,0.0000,0.0000,-20.5,-20.18,-0.56,"{70452692}                 [sl]",00:00:25:23,,,,,,,,,,,,
10/22/2025 03:00,10/22/2025 03:01,GOLD#,Sell,4081.74000,4084.49000,0.0000,0.0000,-275.0,-41.25,-1.14,"{70405592}                 [sl]",00:00:00:09,,,,,,,,,,,,
10/21/2025 17:45,10/21/2025 17:45,GOLD#,Sell,4090.28000,4092.65000,0.0000,0.0000,-237.0,-35.55,-0.97,"{70391529}                 [sl]",00:00:00:25,,,,,,,,,,,,
10/21/2025 16:48,10/21/2025 16:49,GOLD#,Sell,4186.07000,4170.61000,0.0000,0.0000,1546.0,231.90,6.76,"{70381318}                 [tp]",00:00:01:03,,,,,,,,,,,,
10/21/2025 07:31,10/21/2025 07:56,USDJPY,Buy,151.19100,150.98200,0.0000,0.0000,-20.9,-20.76,-0.60,"{70342029}                 [sl]",00:00:24:21,,,,,,,,,,,,
10/20/2025 22:57,10/20/2025 22:58,GOLD#,Buy,4379.97000,4377.99000,0.0000,0.0000,-198.0,-29.70,-0.85,"{70337953}                 [sl]",00:00:01:07,,,,,,,,,,,,
10/16/2025 03:21,10/16/2025 03:49,GOLD#,Buy,4218.40000,4216.09000,0.0000,0.0000,-231.0,-34.65,-0.99,"{70146659}                 [sl]",00:00:28:20,,,,,,,,,,,,
10/15/2025 05:08,10/15/2025 11:15,USDJPY,Sell,151.15500,151.37000,0.0000,0.0000,-21.5,-21.31,-0.60,"{70105388}                 [sl]",00:06:07:45,16.7,1h 1m,33.3,1.82,11.8,11.682,-21.5,-21.285,35.4,0.0,-33.30,-32.97
10/15/2025 04:07,10/15/2025 04:08,GOLD#,Buy,4179.99000,4177.71000,0.0000,0.0000,-228.0,-34.20,-0.96,"{70107715}                 [sl]",00:00:01:01,,,,,,,,,,,,
10/15/2025 02:27,10/15/2025 02:58,GOLD#,Buy,4163.60000,4161.56000,0.0000,0.0000,-204.0,-30.60,-0.85,"{70105386}                 [sl]",00:00:31:04,,,,,,,,,,,,
10/14/2025 10:28,10/14/2025 16:25,GBPUSD,Sell,1.32620,1.32926,0.0000,0.0000,-30.6,-45.90,-1.26,"{70055427}                 [sl]",00:05:57:08,0.0,0s,32.6,32.68,0.0,0.0,-32.6,-48.900000000000006,0.0,6.1,-30.60,-45.90
10/14/2025 10:28,10/14/2025 16:25,GBPUSD,Sell,1.32594,1.32904,0.0000,0.0000,-31.0,-46.50,-1.26,"{70055428}                 [sl]",00:05:56:53,0.0,0s,35.2,35.21,0.0,0.0,-35.2,-52.800000000000004,0.0,11.9,-31.00,-46.50
10/10/2025 18:06,10/13/2025 10:29,USDJPY,Sell,152.10600,152.31700,0.0000,0.0000,-21.1,-20.78,-0.56,"{69969962}                 [sl]",02:16:22:24,95.4,2d 13h ,119.0,0.25,95.4,93.492,-23.6,-23.128,80.2,2.1,-116.50,-114.17
10/13/2025 02:08,10/13/2025 02:08,GOLD#,Buy,4058.20000,4054.27000,0.0000,0.0000,-393.0,-58.95,-1.56,"{70016386}                 [sl]",00:00:00:13,,,,,,,,,,,,
10/13/2025 02:08,10/13/2025 02:08,GOLD#,Buy,4059.12000,4057.04000,0.0000,0.0000,-208.0,-31.20,-0.82,"{70016444}                 [sl]",00:00:00:01,,,,,,,,,,,,
10/10/2025 02:45,10/10/2025 18:20,USDJPY,Sell,153.00000,151.80100,0.0000,0.0000,119.9,118.48,3.22,"{69968111}                 [tp]",00:15:35:39,100.0,15h 35m,41.6,0.01,136.3,134.937,0.0,0.0,100.0,88.0,-16.40,-16.24
10/09/2025 02:02,10/09/2025 02:02,GOLD#,Sell,4015.21000,4017.40000,0.0000,0.0000,-219.0,-32.85,-0.88,"{69925012}                 [sl]",00:00:00:08,,,,,,,,,,,,
10/07/2025 14:49,10/08/2025 03:00,USDJPY,Buy,150.91300,152.10100,0.0000,0.0000,118.8,101.54,2.81,"{69853476}                 [tp]",00:12:11:07,100.0,12h 11m,50.2,0.01,169.0,143.65,0.0,0.0,100.0,70.3,-50.20,-42.67
10/07/2025 14:15,10/07/2025 18:22,GBPUSD,Sell,1.34169,1.34472,0.0000,0.0000,-30.3,-39.39,-1.08,"{69852423}                 [sl]",00:04:07:22,0.0,0s,30.3,30.30,0.0,0.0,-30.3,-39.39,0.0,0.0,-30.30,-39.39
10/07/2025 14:47,10/07/2025 17:57,GBPUSD,Sell,1.34014,1.34313,0.0000,0.0000,-29.9,-38.87,-1.05,"{69852424}                 [sl]",00:03:10:12,,,,,,,,,,,,
10/06/2025 06:12,10/07/2025 17:33,USDJPY,Buy,149.94500,151.15100,0.0000,0.0000,120.6,103.72,2.89,"{69813173}                 [tp]",01:11:21:26,94.3,1d 9h ,59.3,0.13,123.4,106.12400000000001,-16.3,-14.018,88.3,98.0,-2.80,-2.41
10/07/2025 03:21,10/07/2025 03:28,GOLD#,Buy,3976.20000,3974.12000,0.0000,0.0000,-208.0,-27.04,-0.75,"{69853646}                 [sl]",00:00:07:17,,,,,,,,,,,,
10/06/2025 02:02,10/06/2025 02:04,GOLD#,Buy,3902.86000,3917.80000,0.0000,0.0000,1494.0,194.22,5.67,"{69813184}                 [tp]",00:00:02:23,,,,,,,,,,,,
10/03/2025 04:06,10/03/2025 11:55,USDJPY,Buy,147.51400,147.30100,0.0000,0.0000,-21.3,-18.80,-0.55,"{69775215}                 [sl]",00:07:48:17,,,,,,,,,,,,
10/01/2025 08:00,10/03/2025 04:34,USDJPY,Sell,147.46900,147.67300,0.0000,0.0000,-20.4,-17.96,-0.52,"{69693078}                 [sl]",01:20:33:44,81.9,1d 12h ,87.8,0.30,67.4,59.312000000000005,-20.4,-17.951999999999998,76.8,0.0,-87.80,-77.26
10/02/2025 17:55,10/02/2025 20:06,GBPUSD,Sell,1.34141,1.34444,0.0000,0.0000,-30.3,-39.39,-1.13,"{69734342}                 [sl]",00:02:10:52,,,,,,,,,,,,
10/02/2025 16:31,10/02/2025 16:32,GOLD#,Buy,3895.24000,3893.25000,0.0000,0.0000,-199.0,-25.87,-0.73,"{69751168}                 [sl]",00:00:01:01,,,,,,,,,,,,
10/02/2025 12:55,10/02/2025 14:43,USDJPY,Sell,146.59700,146.79500,0.0000,0.0000,-19.8,-17.53,-0.49,"{69734829}                 [sl]",00:01:47:59,,,,,,,,,,,,
10/01/2025 05:05,10/01/2025 05:14,GOLD#,Buy,3871.86000,3869.43000,0.0000,0.0000,-243.0,-31.59,-0.88,"{69693578}                 [sl]",00:00:09:15,,,,,,,,,,,,
09/30/2025 03:04,09/30/2025 04:36,GOLD#,Buy,3834.57000,3850.03000,0.0000,0.0000,1546.0,200.98,5.96,"{69642790}                 [tp]",00:01:31:30,,,,,,,,,,,,
09/29/2025 05:19,09/29/2025 05:47,GOLD#,Buy,3791.14000,3788.95000,0.0000,0.0000,-219.0,-28.47,-0.84,"{69598603}                 [sl]",00:00:27:35,,,,,,,,,,,,
09/25/2025 15:32,09/29/2025 05:23,USDJPY,Buy,149.12700,148.92200,0.0000,0.0000,-20.5,-17.90,-0.52,"{69521852}                 [sl]",03:13:51:25,90.5,3d 5h ,95.4,0.27,74.9,65.16300000000001,-20.5,-17.835,78.5,0.0,-95.40,-83.00
09/29/2025 03:42,09/29/2025 03:44,GOLD#,Buy,3783.71000,3781.66000,0.0000,0.0000,-205.0,-26.65,-0.77,"{69598058}                 [sl]",00:00:01:50,,,,,,,,,,,,
09/26/2025 16:08,09/26/2025 16:22,GOLD#,Buy,3761.79000,3759.52000,0.0000,0.0000,-227.0,-29.51,-0.85,"{69569291}                 [sl]",00:00:13:16,,,,,,,,,,,,
09/25/2025 20:22,09/26/2025 09:58,GBPUSD,Sell,1.33334,1.33637,0.0000,0.0000,-30.3,-39.39,-1.12,"{69521350}                 [sl]",00:13:36:35,,,,,,,,,,,,
09/24/2025 15:30,09/25/2025 18:30,USDJPY,Buy,148.56200,149.77000,0.0000,0.0000,120.8,104.85,3.07,"{69487380}                 [tp]",01:02:59:27,100.0,1d 2h ,10.5,0.01,122.5,106.575,0.0,0.0,100.0,98.6,-1.70,-1.48
09/24/2025 13:11,09/25/2025 17:37,USDJPY,Buy,148.36100,149.56200,0.0000,0.0000,120.1,104.39,3.16,"{69485915}                 [tp]",01:04:25:15,100.0,1d 4h ,22.5,0.01,142.6,124.062,0.0,0.0,100.0,84.2,-22.50,-19.57
09/24/2025 15:43,09/25/2025 17:36,GBPUSD,Sell,1.34534,1.33635,0.0000,0.0000,89.9,116.87,3.66,"{69485506}                 [tp]",01:01:53:24,83.4,21h 35m,15.5,0.07,105.4,137.02,-7.7,-10.01,93.2,86.3,-15.50,-20.15
09/24/2025 07:04,09/25/2025 15:32,USDJPY,Buy,147.91400,149.11300,0.0000,0.0000,119.9,104.53,3.39,"{69485914}                 [tp]",01:08:27:43,100.0,1d 8h ,67.4,0.01,187.3,162.95100000000002,0.0,0.0,100.0,64.0,-67.40,-58.64
09/24/2025 16:42,09/25/2025 03:59,USDJPY,Buy,148.76300,148.56300,0.0000,0.0000,-20.0,-17.50,-0.56,"{69496345}                 [sl]",00:11:17:14,,,,,,,,,,,,
09/19/2025 10:04,09/23/2025 04:38,GBPUSD,Sell,1.34930,1.35233,0.0000,0.0000,-30.3,-39.39,-1.25,"{69373929}                 [sl]",03:18:33:59,72.8,2d 17h ,61.1,0.98,30.8,40.04,-30.3,-39.39,50.4,0.0,-61.10,-79.43
09/23/2025 02:22,09/23/2025 02:24,GOLD#,Buy,3748.60000,3746.58000,0.0000,0.0000,-202.0,-26.26,-0.83,"{69443386}                 [sl]",00:00:02:09,,,,,,,,,,,,
09/22/2025 09:25,09/22/2025 09:46,GOLD#,Buy,3702.89000,3717.92000,0.0000,0.0000,1503.0,195.39,6.57,"{69411090}                 [tp]",00:00:21:41,,,,,,,,,,,,
09/22/2025 05:06,09/22/2025 09:26,USDJPY,Buy,148.26800,148.06800,0.0000,0.0000,-20.0,-17.56,-0.59,"{69408774}                 [sl]",00:04:19:53,,,,,,,,,,,,
09/22/2025 04:00,09/22/2025 04:01,GOLD#,Buy,3691.97000,3689.93000,0.0000,0.0000,-204.0,-26.52,-0.88,"{69408777}                 [sl]",00:00:01:16,,,,,,,,,,,,
09/19/2025 15:48,09/19/2025 16:04,USDJPY,Buy,148.25400,148.04500,0.0000,0.0000,-20.9,-18.35,-0.60,"{69374237}                 [sl]",00:00:16:05,,,,,,,,,,,,
09/18/2025 16:39,09/18/2025 17:04,USDJPY,Buy,148.17500,147.96700,0.0000,0.0000,-20.8,-18.27,-0.60,"{69345600}                 [sl]",00:00:24:51,,,,,,,,,,,,
09/18/2025 03:38,09/18/2025 03:47,GOLD#,Sell,3660.12000,3662.13000,0.0000,0.0000,-201.0,-26.13,-0.85,"{69335319}                 [sl]",00:00:08:49,,,,,,,,,,,,
09/17/2025 21:00,09/17/2025 21:32,USDJPY,Sell,145.84700,146.07500,0.0000,0.0000,-22.8,-20.29,-0.65,"{69293706}                 [sl]",00:00:31:28,,,,,,,,,,,,
09/17/2025 21:02,09/17/2025 21:28,USDJPY,Sell,145.75800,145.96000,0.0000,0.0000,-20.2,-17.99,-0.58,"{69293707}                 [sl]",00:00:26:20,,,,,,,,,,,,
09/17/2025 21:08,09/17/2025 21:11,GOLD#,Buy,3702.93000,3700.83000,0.0000,0.0000,-210.0,-27.30,-0.87,"{69293861}                 [sl]",00:00:02:13,,,,,,,,,,,,
09/17/2025 03:18,09/17/2025 03:40,USDJPY,Sell,146.21900,146.42100,0.0000,0.0000,-20.2,-17.93,-0.57,"{69293705}                 [sl]",00:00:22:38,,,,,,,,,,,,
09/16/2025 20:02,09/16/2025 23:00,USDJPY,Sell,146.31300,146.51300,0.0000,0.0000,-20.0,-17.75,-0.56,"{69264808}                 [sl]",00:02:57:12,,,,,,,,,,,,
09/16/2025 07:24,09/16/2025 15:30,USDJPY,Sell,146.99400,147.21100,0.0000,0.0000,-21.7,-19.16,-0.60,"{69258905}                 [sl]",00:08:05:23,,,,,,,,,,,,
09/15/2025 18:50,09/16/2025 09:44,GOLD#,Buy,3674.76000,3689.59000,0.0000,0.0000,1483.0,192.79,6.41,"{69250522}                 [tp]",00:14:54:26,,,,,,,,,,,,
09/16/2025 03:32,09/16/2025 03:37,GOLD#,Buy,3685.50000,3683.37000,0.0000,0.0000,-213.0,-27.69,-0.91,"{69258906}                 [sl]",00:00:04:48,,,,,,,,,,,,
09/15/2025 16:35,09/15/2025 17:00,GOLD#,Buy,3656.52000,3654.65000,0.0000,0.0000,-187.0,-24.31,-0.79,"{69242527}                 [sl]",00:00:25:03,,,,,,,,,,,,
09/15/2025 16:37,09/15/2025 17:00,GOLD#,Buy,3657.41000,3655.40000,0.0000,0.0000,-201.0,-26.13,-0.85,"{69242742}                 [sl]",00:00:23:22,,,,,,,,,,,,
09/11/2025 09:00,09/11/2025 15:35,USDJPY,Buy,147.63900,147.43600,0.0000,0.0000,-20.3,-17.90,-0.58,"{69130592}                 [sl]",00:06:34:13,,,,,,,,,,,,
09/11/2025 12:13,09/11/2025 12:49,GOLD#,Sell,3620.31000,3622.33000,0.0000,0.0000,-202.0,-26.26,-0.84,"{69141557}                 [sl]",00:00:35:56,,,,,,,,,,,,
09/11/2025 05:45,09/11/2025 05:47,GOLD#,Sell,3634.76000,3637.54000,0.0000,0.0000,-278.0,-36.14,-1.14,"{69130591}                 [sl]",00:00:01:57,,,,,,,,,,,,
09/10/2025 03:52,09/10/2025 03:58,GOLD#,Sell,3621.81000,3624.30000,0.0000,0.0000,-249.0,-32.37,-1.01,"{69089297}                 [sl]",00:00:06:06,,,,,,,,,,,,
09/09/2025 11:30,09/09/2025 15:22,USDJPY,Sell,146.66200,146.86400,0.0000,0.0000,-20.2,-17.88,-0.56,"{69037492}                 [sl]",00:03:52:18,,,,,,,,,,,,
09/09/2025 11:32,09/09/2025 15:00,USDJPY,Sell,146.57700,146.78400,0.0000,0.0000,-20.7,-18.33,-0.57,"{69037620}                 [sl]",00:03:28:16,,,,,,,,,,,,
09/09/2025 09:00,09/09/2025 09:13,USDJPY,Sell,146.82100,147.02700,0.0000,0.0000,-20.6,-18.21,-0.56,"{69037491}                 [sl]",00:00:13:10,,,,,,,,,,,,
09/09/2025 04:21,09/09/2025 04:22,GOLD#,Buy,3646.26000,3644.25000,0.0000,0.0000,-201.0,-26.13,-0.80,"{69039273}                 [sl]",00:00:00:20,,,,,,,,,,,,
09/08/2025 10:04,09/08/2025 10:07,GOLD#,Buy,3600.00000,3597.95000,0.0000,0.0000,-205.0,-26.65,-0.81,"{68994598}                 [sl]",00:00:02:26,,,,,,,,,,,,
09/05/2025 15:30,09/08/2025 00:05,USDJPY,Sell,147.53900,148.24900,0.0000,0.0000,-71.0,-62.26,-1.85,"{68944046}                 [sl]",02:08:34:59,0.0,0s,71.0,71.43,0.0,0.0,-71.0,-62.48,0.0,0.0,-71.00,-62.48
09/05/2025 16:54,09/05/2025 17:29,GBPUSD,Buy,1.35494,1.35181,0.0000,0.0000,-31.3,-40.69,-1.19,"{68943512}                 [sl]",00:00:35:44,,,,,,,,,,,,
